id,usuario_id,descripcion,valor,categoria
606,450,supermercado coto,285.5,Alimentacion
607,2816,compras fiambreria,369.57,Alimentacion
608,2803,compra dolares banco,601.47,Ahorros
609,1993,reparacion electrica,234.77,Vivienda
610,1485,matricula del colegio,793.93,Ocio
611,2246,abono telefonia movil,92.3,Servicios
612,1743,peaje autopista,76.21,Transporte
613,1971,compra dolares banco,529.85,Educacion
614,2485,reparacion electrica,245.47,Vivienda
615,1551,verduleria de la esquina,128.52,Alimentacion
616,690,cuota prestamo banco,711.06,Deudas
617,1991,pintura habitacion,1106.61,Vivienda
618,1402,abono internet fibertel,35.69,Servicios
619,587,consulta medica de control,466.29,Salud
620,2152,inversion en acciones,1467.61,Ahorros
621,1830,comprq libros de texto,122.47,Educacion
622,1986,comprq compra libros de texto,548.92,Educacion
623,627,pago de consulta medica de control,241.38,Salud
624,2032,transferencia ahorro mensual,819.88,Ahorros
625,2506,qnalisis de sangre,215.87,Salud
626,364,pago de viaje cabify,74.16,Transporte
627,2183,plazo fijo,891.35,Ahorros
628,374,plazo fijo,1233.22,Vivienda
629,2087,fac servicio de plomeria,847.59,Vivienda
630,1988,servicio de plomeria,245.61,Vivienda
631,2867,juegos de consola,21.82,Ocio
632,2095,compra dolares banco,523.28,Ahorros
633,2084,cuota prestamo banco,344.9,Deudas
634,2143,compra farmacia,258.37,Salud
635,1385,cena restaurante,35.41,Servicios
636,1549,impuestos municipales,59.32,Servicios
637,1170,salida al cine,87.01,Vivienda
638,1941,tarjeta cuota prepaga osde,252.57,Salud
639,368,fondo comun dw inversion,265.02,Ahorros
640,65,servicio de plomeria,665.51,Vivienda
641,754,fac colectivo linea 60,54.78,Transporte
642,1544,plazo fijo,790.79,Ahorros
643,2036,dentistq limpieza,489.78,Salud
644,2864,cena restaurante,45.42,Ocio
645,1877,compra cuota universidad,185.4,Educacion
646,1579,taxis de la ciudad,62.41,Transporte
647,756,compra panaderia,338.28,Alimentacion
648,2229,transferencia ahorro mensual,470.0,Ahorros
649,1525,analisis de sangre,198.36,Salud
650,597,movimiento: factura gas metrogas,133.13,Servicios
651,2835,plazo fijo,328.22,Ahorros
652,2675,inversion en acciones,867.38,Ahorros
653,1835,suscripcion spotify,79.21,Ocio
654,2664,pago saldo refinanciado,435.28,Deudas
655,1396,compra dolares banco,1329.44,Ahorros
656,1587,optica lentes,263.6,Salud
657,112,suscripcion spotify,87.22,Ocio
658,453,taller de ingles,700.89,Ocio
659,2804,abono telefonia movil,149.4,Servicios
660,2632,impuestos municipales,85.32,Servicios
661,2187,fondo comun de inversion,1296.62,Ahorros
662,1872,verduleria y fruteria,104.8,Alimentacion
663,2279,suscripcion spotify,79.17,Ocio
664,1263,compra libros de texto,606.3,Educacion
665,253,compra ferreteria,1168.56,Vivienda
666,2005,compra panaderia,373.35,Alimentacion
667,1460,expensas comunes,1186.66,Vivienda
668,1943,servicio de agua aysa,91.48,Servicios
669,2609,expensas comunes,981.82,Vivienda
670,1327,pago de almacen san martin,267.88,Salud
671,2120,compra supermercado dia,136.68,Alimentacion
672,1858,verduleria y fruteria,84.1,Alimentacion
673,2270,utiles escolares,108.81,Educacion
674,1101,fac servicio de agua aysa,175.82,Servicios
675,62,plazo fijo,1027.71,Ahorros
676,1495,cuota prestamo banco,485.35,Deudas
677,1181,peaje autopista,34.89,Transporte
678,806,inversion en acciones,803.54,Ahorros
679,2173,expensas del edificio,491.51,Vivienda
680,2789,matricula del colegio,550.91,Educacion
681,1876,cuota jardin de infantes,388.22,Educacion
682,2209,pago alquiler mensual,1146.74,Educacion
683,541,juegos de consola,32.27,Ocio
684,626,carniceria central,81.89,Alimentacion
685,1615,taxis de la ciudad,78.66,Transporte
686,106,pago alquiler mensual,1088.84,Vivienda
687,1155,repqracion electrica,1088.58,Vivienda
688,1709,cuota prestamo banco,328.96,Deudas
689,2824,transferencia ahorro mensual,132.34,Ahorros
690,1909,compra ferreteria,369.18,Vivienda
691,2050,compra cafeteria,45.19,Ocio
692,2281,repqracion de cerradura,1178.78,Vivienda
693,369,reparacion electrica,681.71,Vivienda
694,1275,plazo fijo,127.7,Ahorros
695,946,expensas del edificio,768.09,Vivienda
696,2228,pago de entradas recital,71.5,Ocio
697,293,plazo fijo,1112.54,Ahorros
698,584,consulta medica de control,117.36,Salud
699,2843,factura gas metrogas,154.67,Servicios
700,2223,servicio de agua aysa,176.18,Servicios
701,2171,supermercado carrefour,336.94,Alimentacion
702,2275,carga sube,68.9,Transporte
703,2492,cuota jardin de infantes,693.22,Educacion
704,2476,pago de intereses,741.61,Deudas
705,765,juegos de consola,117.6,Ocio
706,2680,abono internet fibertel,164.48,Servicios
707,2113,dentista limpieza,269.25,Salud
708,1305,juegos de consola,64.71,Ocio
709,1415,transferencia ahorro mensual,780.91,Ahorros
710,428,optica lentes,447.4,Salud
711,2666,movimiento: cerveceria artesanal,135.02,Ocio
712,2973,movimiento: abono telefonia movil,37.49,Servicios
713,2015,tarjeta taller de ingles,178.88,Educacion
714,2860,cuota prestamo banco,327.49,Deudas
715,107,cuota prestamo banco,445.44,Deudas
716,659,cena restaurante,105.79,Ocio
717,1183,factura luz edesur,55.54,Servicios
718,2313,compra farmacia,306.5,Salud
719,1226,abono telefonia movil,67.7,Servicios
720,155,abono internet fibertel,190.98,Servicios
721,896,reparacion de cerradura,1034.09,Vivienda
722,1522,pintura habitacion,679.66,Vivienda
723,1621,cuota prepaga osde,386.16,Salud
724,993,factura luz edesur,163.34,Ahorros
725,2293,matricula del colegio,172.91,Educacion
726,1324,pago de analisis de sangre,232.54,Salud
727,1386,cena restaurante,69.0,Ocio
728,2434,entradas recital,65.77,Servicios
729,2807,suscripcion nwtflix,66.99,Ocio
730,2462,tarjeta taxis de la ciudad,41.76,Transporte
731,1302,abono telefonia movil,55.44,Servicios
732,2763,factura luz edesur,56.15,Servicios
733,759,reparacion electrica,599.18,Vivienda
734,747,compra cafeteria,103.95,Ocio
735,593,reparacion de cerradura,1124.66,Transporte
736,1549,expensas comunes,848.84,Vivienda
737,2887,compra salida al cine,144.09,Ocio
738,16,plazo fijo,1326.52,Ahorros
739,993,pago de abono telefonia movil,196.97,Servicios
740,1069,viaje uber,78.55,Transporte
741,1345,suscripcion spotify,86.62,Ocio
742,2699,taller de ingles,495.12,Educacion
743,2196,juegos de consolq,96.58,Ocio
744,2403,pago saldo refinanciado,416.26,Deudas
745,703,pago saldo refinanciado,380.33,Deudas
746,613,consulta medica de control,242.47,Salud
747,105,plazo fijo,370.25,Ahorros
748,1498,compra cafeteria,63.42,Ocio
749,396,factura gas metrogas,101.68,Servicios
750,2654,compra plazo fijo,150.24,Ahorros
751,2011,movimiento: factura gas metrogas,137.59,Servicios
752,851,compra dolares banco,342.96,Ahorros
753,1989,compras fiambreria,315.73,Alimentacion
754,442,supermercado carrefour,52.04,Alimentacion
755,1669,analisis de sangre,272.87,Salud
756,873,inversion en acciones,430.68,Ahorros
757,667,verduleria de la esquina,133.6,Alimentacion
758,1052,carniceria central,245.44,Alimentacion
759,2842,tqrjeta compra libros de texto,760.76,Educacion
760,2523,pago tarjeta de credito,843.11,Deudas
761,628,tarjeta combustible shell,39.33,Transporte
762,1429,expensas comunes,899.94,Alimentacion
763,2550,pago de salida al cine,76.33,Ocio
764,348,almacen san martin,387.36,Alimentacion
765,1264,expensas comunes,945.06,Vivienda
766,1018,expensas comunes,839.64,Vivienda
767,570,transferencia ahorro mensual,603.44,Ahorros
768,2743,comprq dolares banco,398.4,Ahorros
769,2074,entrqdas recital,65.25,Ocio
770,1953,movimiento: cuota prestamo banco,988.1,Deudas
771,2265,pintura habitacion,841.23,Vivienda
772,1352,cuota prestamo banco,586.96,Transporte
773,2885,consulta medica de control,251.89,Salud
774,2822,carga sube,64.14,Transporte
775,670,cerveceria artesanal,47.42,Ocio
776,718,tarjeta compra libros de texto,313.59,Ahorros
777,2358,cuota prestamo auto,372.12,Deudas
778,2647,tarjeta compras fiambreria,155.56,Alimentacion
779,267,optica lentes,467.71,Salud
780,1439,fqctura gas metrogas,136.61,Servicios
781,2694,pago de reparacion de cerradura,912.94,Vivienda
782,1357,curso de programacion,492.29,Educacion
783,1023,pago tarjeta de credito,840.64,Deudas
784,2038,pago de supermercado coto,252.19,Vivienda
785,2498,verduleria de la esquina,120.79,Alimentacion
786,565,servicio de agua aysa,188.59,Servicios
787,1271,compra dolares banco,430.35,Ahorros
788,1060,fac compra ferreteria,590.47,Vivienda
789,1425,cuota prestamo auto,956.18,Transporte
790,28,abono telefonia movil,72.05,Servicios
791,220,tqrjeta combustible shell,67.94,Transporte
792,406,taller de ingles,700.52,Educacion
793,1638,plazo fijo,1171.6,Ahorros
794,1799,pqgo de inversion en acciones,322.41,Deudas
795,2319,optica lentes,285.53,Salud
796,1760,medicamentos recetados,386.89,Salud
797,1675,taxis de la ciudad,30.12,Transporte
798,792,abono telefonia movil,68.35,Servicios
799,963,suscripcion spotify,57.86,Ocio
800,1310,utiles escolares,217.96,Educacion
801,834,impuestos municipales,146.29,Servicios
802,317,movimiento: servicio de plomeria,809.89,Vivienda
803,1321,curso de programacion,620.88,Educacion
804,2386,fondo comun de inversion,178.37,Ahorros
805,1331,inversion en acciones,1432.51,Ahorros
806,351,tarjeta expensas del edificio,676.06,Vivienda
807,511,compra cafeteria,82.53,Ocio
808,2573,combustible ypf,41.11,Transporte
809,492,medicqmentos recetados,224.27,Salud
810,1932,compra dolares banco,1182.55,Ahorros
811,1618,salida al cine,75.04,Ocio
812,2057,cuota prestamo banco,710.24,Deudas
813,1521,matricula del colegio,400.24,Educacion
814,1584,tarjeta colectivo linea 60,57.65,Transporte
815,2609,factura gas metrogas,121.62,Servicios
816,2488,entradas recital,54.05,Ocio
817,1576,carga sube,47.72,Transporte
818,2840,tarjeta cerveceria artesanal,114.43,Ocio
819,1762,pago de intereses,519.06,Transporte
820,1992,compra panaderia,159.15,Alimentacion
821,1269,expensas comunes,1084.76,Vivienda
822,2081,compra panaderia,312.07,Alimentacion
823,1047,tqrjeta colectivo linea 60,23.29,Transporte
824,2893,qlmacen san martin,215.4,Alimentacion
825,2614,cerveceria artesanal,72.61,Ocio
826,49,suscripcion netflix,84.2,Ocio
827,462,almacen san martin,296.67,Alimentacion
828,2638,reparacion electrica,1007.72,Vivienda
829,336,movimiento: pintura habitacion,750.63,Vivienda
830,1382,cuota prestamo auto,769.71,Deudas
831,1146,sqlida al cine,123.93,Ocio
832,359,combustiblw ypf,14.29,Transporte
833,2394,taller de ingles,264.62,Educacion
834,193,pintura habitacion,725.2,Vivienda
835,1440,reparacion de cerradura,538.42,Vivienda
836,1401,pago tarjeta de credito,186.1,Deudas
837,756,fac compra libros de texto,411.97,Educacion
838,1685,dentistq limpieza,152.29,Ahorros
839,2526,expensas del edificio,411.19,Vivienda
840,828,compras fiambreria,79.84,Alimentacion
841,890,compra cafeteria,133.02,Ocio
842,653,reparacion de cerradura,1194.85,Vivienda
843,2456,cena restaurante,51.69,Ocio
844,2334,taxis de la ciudad,72.25,Transporte
845,1922,taller de ingles,794.71,Educacion
846,851,transferencia ahorro mensual,1226.35,Ahorros
847,111,cuota prestamo banco,773.03,Deudas
848,620,medicamentos recetados,55.07,Salud
849,793,almacen san martin,397.19,Alimentacion
850,2098,compra farmacia,494.95,Salud
851,1158,cuota prestamo auto,898.11,Ahorros
852,588,opticq lentes,166.31,Salud
853,2644,fac compra libros de texto,103.68,Educacion
854,2718,combustiblw ypf,16.95,Transporte
855,1310,verduleria de la esquina,392.14,Alimentacion
856,1958,matricula del colegio,305.73,Educacion
857,2362,compra libros de texto,580.3,Educacion
858,2654,cerveceria artesanal,37.54,Ocio
859,297,carga sube,16.0,Transporte
860,1630,pago de transferencia ahorro mensual,872.07,Ahorros
861,569,movimiento: viaje uber,33.15,Vivienda
862,1188,taxis de la ciudad,39.83,Transporte
863,832,mqtricula del colegio,158.64,Educacion
864,610,plazo fijo,485.03,Ahorros
865,16,movimiento: reparacion electrica,228.6,Vivienda
866,1370,cena restaurante,118.37,Ocio
867,72,taxis de la ciudad,48.93,Transporte
868,270,repqracion electrica,850.46,Vivienda
869,287,compra dolares banco,1032.02,Ahorros
870,66,peaje autopista,38.89,Transporte
871,880,compra panaderia,129.28,Alimentacion
872,68,pqgo alquiler mensual,238.29,Vivienda
873,1217,compra ferreteria,1129.1,Vivienda
874,1403,verduleria de la esquina,102.76,Alimentacion
875,974,movimiento: pago alquiler mensual,1155.55,Vivienda
876,508,analisis de sangre,97.82,Ahorros
877,2885,colectivo linea 60,27.83,Transporte
878,1126,expensas comunes,1140.81,Educacion
879,886,pago saldo refinanciado,525.58,Deudas
880,2842,comprq factura gas metrogas,94.71,Servicios
881,2470,compra dolares banco,844.09,Ahorros
882,1988,cuota prestamo auto,761.71,Deudas
883,775,fac supermercado carrefour,329.39,Alimentacion
884,2526,viaje uber,42.5,Transporte
885,926,taxis de la ciudad,72.43,Transporte
886,120,cuota prestamo banco,419.75,Deudas
887,1939,movimiento: expensas del edificio,843.28,Vivienda
888,488,compra dolares banco,1199.8,Ahorros
889,2126,combustible ypf,71.83,Transporte
890,441,pago de expensas del edificio,277.16,Vivienda
891,462,supermercado carrefour,169.89,Alimentacion
892,612,analisis de sangre,109.93,Salud
893,1318,cena restaurante,59.11,Ocio
894,1660,transferencia ahorro mensual,110.27,Ahorros
895,917,almacen san martin,140.25,Alimentacion
896,2657,cuota universidad,344.39,Educacion
897,6,colectivo linea 60,11.07,Transporte
898,681,abono telefonia movil,170.76,Servicios
899,2943,expensas comunes,766.51,Vivienda
900,2319,matricula del colegio,596.11,Vivienda
901,1644,fqc pago tarjeta de credito,422.04,Deudas
902,2859,fac carga sube,50.83,Transporte
903,2607,optica lentes,253.11,Salud
904,99,movimiento: utiles escolares,221.07,Educacion
905,526,servicio de plomeria,766.16,Vivienda
906,2242,curso de programacion,639.44,Educacion
907,1181,estudios clinicos,202.36,Salud
908,1690,transferencia ahorro mensual,1335.09,Ahorros
909,1139,cuota prestamo banco,987.26,Deudas
910,396,suscripcion netflix,86.19,Ocio
911,770,carniceria central,79.51,Alimentacion
912,1827,comprq ferreteria,1070.39,Vivienda
913,1546,impuestos municipales,95.29,Servicios
914,2928,pago de cuota jardin de infantes,215.97,Educacion
915,2793,reparacion de cerradura,243.98,Vivienda
916,683,plqzo fijo,398.2,Ahorros
917,1557,cuota prestamo banco,789.14,Deudas
918,15,dentista limpieza,460.65,Salud
919,2416,suscripcion netflix,64.7,Ocio
920,2686,pintura habitacion,756.2,Vivienda
921,2901,abono telefonia movil,131.23,Servicios
922,1237,supermercado coto,196.46,Alimentacion
923,2748,carniceria central,135.91,Alimentacion
924,5,juegos de consola,142.82,Salud
925,2279,compra factura luz edesur,132.13,Servicios
926,1909,inversion en acciones,648.22,Ahorros
927,1426,fac abono telefonia movil,186.89,Servicios
928,1608,inversion en acciones,194.92,Ahorros
929,2634,comprq dolares banco,1270.67,Vivienda
930,169,pago de intereses,799.5,Deudas
931,2809,factura gas metrogas,117.59,Servicios
932,792,consulta medica de control,412.22,Salud
933,1000,movimiento: compra farmacia,436.93,Salud
934,152,taller de ingles,223.62,Educacion
935,2272,impuestos municipales,110.88,Servicios
936,504,fqctura gas metrogas,168.07,Servicios
937,1574,verduleria y fruteria,69.4,Alimentacion
938,2092,pago saldo refinanciado,784.96,Ocio
939,2745,compra panaderia,67.59,Alimentacion
940,504,reparacion electrica,278.51,Vivienda
941,2978,colectivo linea 60,51.58,Transporte
942,843,cuota universidad,391.85,Educacion
943,351,juegos de consola,22.22,Ocio
944,2071,fqc reparacion de cerradura,204.96,Deudas
945,1660,pago de expensas comunes,416.74,Vivienda
946,598,fac abono telefonia movil,195.43,Servicios
947,1067,compra ferreteria,426.76,Vivienda
948,2514,tarjeta colectivo linea 60,58.24,Transporte
949,40,expensas comunes,593.42,Vivienda
950,2351,servicio de agua aysa,183.92,Servicios
951,175,verduleria de la esquina,271.14,Alimentacion
952,999,expensas comunes,1192.94,Vivienda
953,1485,cerveceria artesanal,118.14,Ocio
954,2669,pago saldo refinanciado,912.41,Deudas
955,1217,pago de intereses,394.82,Deudas
956,2292,inversion en acciones,595.19,Ahorros
957,836,cuota jardin de infantes,631.64,Educacion
958,2328,combustible shell,11.6,Transporte
959,1060,estudios clinicos,218.87,Salud
960,2605,combustible ypf,11.22,Transporte
961,898,comprq dolares banco,854.16,Ahorros
962,1564,pqgo de suscripcion spotify,39.0,Ocio
963,1047,fac compras fiambreria,262.66,Alimentacion
964,2767,dentista limpieza,205.77,Salud
965,932,impuestos municipqles,70.84,Servicios
966,2139,servicio de agua aysa,70.64,Ahorros
967,2438,tarjeta curso de programacion,385.62,Educacion
968,2598,pago de medicamentos recetados,205.99,Salud
969,2979,servicio de agua aysa,139.65,Servicios
970,1252,fac cuota universidad,783.32,Educacion
971,1226,juegos de consola,118.31,Ocio
972,1374,dentista limpieza,458.2,Salud
973,1062,cerveceria artesanal,135.29,Ocio
974,2781,tarjeta impuestos municipales,39.3,Servicios
975,500,pago saldo refinanciado,717.77,Deudas
976,1723,combustible ypf,21.48,Transporte
977,2919,combustible shell,70.35,Transporte
978,2565,suscripcion spotify,50.36,Ocio
979,2116,cuota prestamo banco,291.72,Deudas
980,1764,curso de programacion,426.85,Educacion
981,2171,qlmacen san martin,196.33,Alimentacion
982,1709,compras fiambreria,371.63,Alimentacion
983,336,compra dolares banco,1306.98,Ahorros
984,1177,reparacion de cerradura,1119.19,Vivienda
985,779,tarjeta compras fiambreria,221.69,Alimentacion
986,1186,cuota prestamo auto,159.99,Deudas
987,1934,combustible ypf,56.23,Transporte
988,1467,combustible ypf,72.38,Transporte
989,2471,compra supermercado dia,210.84,Alimentacion
990,1562,supermercqdo coto,253.1,Alimentacion
991,939,inversion en qcciones,1299.15,Ahorros
992,804,verduleria y fruteria,388.55,Alimentacion
993,1936,suscripcion spotify,60.78,Ocio
994,634,qbono internet fibertel,60.17,Servicios
995,1254,reparacion de cerradura,730.23,Vivienda
996,1083,fac taller de ingles,556.01,Vivienda
